x y z densidad ley_mineral volumen
2.0 -1.0 5.0 2.6872700594236814 0.7339917805043039 1020.5844942958025
2.0 -1.0 8.0 2.6872700594236814 0.7339917805043039 1020.5844942958025
2.0 -1.0 11.0 2.6872700594236814 0.7339917805043039 1020.5844942958024
2.0 2.0 -1.0 2.6872700594236814 0.7339917805043039 1020.5844942958025
2.0 2.0 2.0 2.6872700594236814 0.7339917805043039 1020.5844942958025
2.0 2.0 5.0 2.6872700594236814 0.7339917805043039 1020.5844942958025
2.0 2.0 8.0 2.6872700594236814 0.7339917805043039 1020.5844942958025
2.0 2.0 11.0 2.6872700594236814 0.7339917805043039 1020.5844942958025
2.0 5.0 -1.0 2.6872700594236814 0.7339917805043039 1020.5844942958025
2.0 5.0 2.0 2.6872700594236814 0.7339917805043039 1020.5844942958025
2.0 5.0 5.0 2.6872700594236814 0.7339917805043039 1020.5844942958025
2.0 5.0 8.0 2.6872700594236814 0.7339917805043039 1020.5844942958025
2.0 5.0 11.0 2.6872700594236814 0.7339917805043039 1020.5844942958025
2.0 8.0 -1.0 2.6872700594236814 0.7339917805043039 1020.5844942958025
2.0 8.0 2.0 2.6872700594236814 0.7339917805043039 1020.5844942958025
2.0 8.0 5.0 2.6872700594236814 0.7339917805043039 1020.5844942958025
2.0 8.0 8.0 2.6872700594236814 0.7339917805043039 1020.5844942958025
2.0 8.0 11.0 2.6872700594236814 0.7339917805043039 1020.5844942958025
2.0 11.0 -1.0 2.6872700594236814 0.7339917805043039 1020.5844942958024
2.0 11.0 2.0 2.6872700594236814 0.7339917805043039 1020.5844942958025
2.0 11.0 5.0 2.6872700594236814 0.7339917805043039 1020.5844942958025
2.0 11.0 8.0 2.6872700594236814 0.7339917805043039 1020.5844942958025
2.0 11.0 11.0 2.6872700594236814 0.7339917805043039 1020.5844942958024
5.0 -1.0 -1.0 2.6872700594236814 0.7339917805043039 1020.5844942958024
5.0 -1.0 2.0 2.6872700594236814 0.7339917805043039 1020.5844942958025
5.0 -1.0 5.0 2.6872700594236814 0.7339917805043039 1020.5844942958025
5.0 -1.0 8.0 2.6872700594236814 0.7339917805043039 1020.5844942958025
5.0 -1.0 11.0 2.6872700594236814 0.7339917805043039 1020.5844942958024
5.0 2.0 -1.0 2.6872700594236814 0.7339917805043039 1020.5844942958025
5.0 2.0 2.0 2.6872700594236814 0.7339917805043039 1020.5844942958025
5.0 2.0 5.0 2.6872700594236814 0.7339917805043039 1020.5844942958025
5.0 2.0 8.0 2.6872700594236814 0.7339917805043039 1020.5844942958025
5.0 2.0 11.0 2.6872700594236814 0.7339917805043039 1020.5844942958025
5.0 5.0 -1.0 2.6872700594236814 0.7339917805043039 1020.5844942958025
5.0 5.0 2.0 2.6872700594236814 0.7339917805043039 1020.5844942958025
5.0 5.0 5.0 2.6872700594236814 0.7339917805043039 1020.5844942958025
5.0 5.0 8.0 2.6872700594236814 0.7339917805043039 1020.5844942958025
5.0 5.0 11.0 2.6872700594236814 0.7339917805043039 1020.5844942958025
5.0 8.0 -1.0 2.6872700594236814 0.7339917805043039 1020.5844942958025
5.0 8.0 2.0 2.6872700594236814 0.7339917805043039 1020.5844942958025
5.0 8.0 5.0 2.6872700594236814 0.7339917805043039 1020.5844942958025
5.0 8.0 8.0 2.6872700594236814 0.7339917805043039 1020.5844942958025
5.0 8.0 11.0 2.6872700594236814 0.7339917805043039 1020.5844942958025
5.0 11.0 -1.0 2.6872700594236814 0.7339917805043039 1020.5844942958024
5.0 11.0 2.0 2.6872700594236814 0.7339917805043039 1020.5844942958025
5.0 11.0 5.0 2.6872700594236814 0.7339917805043039 1020.5844942958025
5.0 11.0 8.0 2.6872700594236814 0.7339917805043039 1020.5844942958025
5.0 11.0 11.0 2.6872700594236814 0.7339917805043039 1020.5844942958024
8.0 -1.0 -1.0 2.6872700594236814 0.7339917805043039 1020.5844942958024
8.0 -1.0 2.0 2.6872700594236814 0.7339917805043039 1020.5844942958025
8.0 -1.0 5.0 2.6872700594236814 0.7339917805043039 1020.5844942958025
8.0 -1.0 8.0 2.6872700594236814 0.7339917805043039 1020.5844942958025
8.0 -1.0 11.0 2.6872700594236814 0.7339917805043039 1020.5844942958024
8.0 2.0 -1.0 2.6872700594236814 0.7339917805043039 1020.5844942958025
8.0 2.0 2.0 2.6872700594236814 0.7339917805043039 1020.5844942958025
8.0 2.0 5.0 2.6872700594236814 0.7339917805043039 1020.5844942958025
8.0 2.0 8.0 2.6872700594236814 0.7339917805043039 1020.5844942958025
8.0 2.0 11.0 2.6872700594236814 0.7339917805043039 1020.5844942958025
8.0 5.0 -1.0 2.6872700594236814 0.7339917805043039 1020.5844942958025
8.0 5.0 2.0 2.6872700594236814 0.7339917805043039 1020.5844942958025
8.0 5.0 5.0 2.6872700594236814 0.7339917805043039 1020.5844942958025
8.0 5.0 8.0 2.6872700594236814 0.7339917805043039 1020.5844942958025
8.0 5.0 11.0 2.6872700594236814 0.7339917805043039 1020.5844942958025
8.0 8.0 -1.0 2.6872700594236814 0.7339917805043039 1020.5844942958025
8.0 8.0 2.0 2.6872700594236814 0.7339917805043039 1020.5844942958025
8.0 8.0 5.0 2.6872700594236814 0.7339917805043039 1020.5844942958025
8.0 8.0 8.0 2.6872700594236814 0.7339917805043039 1020.5844942958025
8.0 8.0 11.0 2.6872700594236814 0.7339917805043039 1020.5844942958025
8.0 11.0 -1.0 2.6872700594236814 0.7339917805043039 1020.5844942958024
8.0 11.0 2.0 2.6872700594236814 0.7339917805043039 1020.5844942958025
8.0 11.0 5.0 2.6872700594236814 0.7339917805043039 1020.5844942958025
8.0 11.0 8.0 2.6872700594236814 0.7339917805043039 1020.5844942958025
8.0 11.0 11.0 2.6872700594236814 0.7339917805043039 1020.5844942958024
11.0 -1.0 -1.0 2.6872700594236814 0.7339917805043039 1020.5844942958024
11.0 -1.0 2.0 2.6872700594236814 0.7339917805043039 1020.5844942958024
11.0 -1.0 5.0 2.6872700594236814 0.7339917805043039 1020.5844942958024
11.0 -1.0 8.0 2.6872700594236814 0.7339917805043039 1020.5844942958024
11.0 -1.0 11.0 2.6872700594236814 0.7339917805043039 1020.5844942958024
11.0 2.0 -1.0 2.6872700594236814 0.7339917805043039 1020.5844942958024
11.0 2.0 2.0 2.6872700594236814 0.7339917805043039 1020.5844942958025
11.0 2.0 5.0 2.6872700594236814 0.7339917805043039 1020.5844942958025
11.0 2.0 8.0 2.6872700594236814 0.7339917805043039 1020.5844942958025
11.0 2.0 11.0 2.6872700594236814 0.7339917805043039 1020.5844942958024
11.0 5.0 -1.0 2.6872700594236814 0.7339917805043039 1020.5844942958024
11.0 5.0 2.0 2.6872700594236814 0.7339917805043039 1020.5844942958025
11.0 5.0 5.0 2.6872700594236814 0.7339917805043039 1020.5844942958025
11.0 5.0 8.0 2.6872700594236814 0.7339917805043039 1020.5844942958025
11.0 5.0 11.0 2.6872700594236814 0.7339917805043039 1020.5844942958024
11.0 8.0 -1.0 2.6872700594236814 0.7339917805043039 1020.5844942958024
11.0 8.0 2.0 2.6872700594236814 0.7339917805043039 1020.5844942958025
11.0 8.0 5.0 2.6872700594236814 0.7339917805043039 1020.5844942958025
11.0 8.0 8.0 2.6872700594236814 0.7339917805043039 1020.5844942958025
11.0 8.0 11.0 2.6872700594236814 0.7339917805043039 1020.5844942958024
11.0 11.0 -1.0 2.6872700594236814 0.7339917805043039 1020.5844942958024
11.0 11.0 2.0 2.6872700594236814 0.7339917805043039 1020.5844942958024
11.0 11.0 5.0 2.6872700594236814 0.7339917805043039 1020.5844942958024
11.0 11.0 8.0 2.6872700594236814 0.7339917805043039 1020.5844942958024
11.0 11.0 11.0 2.9730707476987575 0.5882910243019183 1962.375523924961
11.0 11.0 14.0 2.975357153204958 0.5871254182522991 1969.9098521619942
11.0 11.0 17.0 2.975357153204958 0.5871254182522991 1969.9098521619942
11.0 11.0 20.0 2.975357153204958 0.5871254182522991 1969.9098521619942
11.0 14.0 11.0 2.975357153204958 0.5871254182522991 1969.9098521619942
11.0 14.0 14.0 2.9753571532049583 0.5871254182522991 1969.9098521619944
11.0 14.0 17.0 2.9753571532049583 0.5871254182522991 1969.9098521619944
11.0 14.0 20.0 2.9753571532049583 0.5871254182522991 1969.9098521619944
11.0 17.0 11.0 2.975357153204958 0.5871254182522991 1969.9098521619942
11.0 17.0 14.0 2.9753571532049583 0.5871254182522991 1969.9098521619944
11.0 17.0 17.0 2.9753571532049583 0.5871254182522991 1969.9098521619944
11.0 17.0 20.0 2.9753571532049583 0.5871254182522991 1969.9098521619944
11.0 20.0 11.0 2.975357153204958 0.5871254182522991 1969.9098521619942
11.0 20.0 14.0 2.9753571532049583 0.5871254182522991 1969.9098521619944
11.0 20.0 17.0 2.9753571532049583 0.5871254182522991 1969.9098521619944
11.0 20.0 20.0 2.9753571532049583 0.5871254182522991 1969.9098521619944
14.0 11.0 11.0 2.975357153204958 0.5871254182522991 1969.9098521619942
14.0 11.0 14.0 2.9753571532049583 0.5871254182522991 1969.9098521619944
14.0 11.0 17.0 2.9753571532049583 0.5871254182522991 1969.9098521619944
14.0 11.0 20.0 2.9753571532049583 0.5871254182522991 1969.9098521619944
14.0 14.0 11.0 2.9753571532049583 0.5871254182522991 1969.9098521619944
14.0 14.0 14.0 2.975357153204958 0.5871254182522991 1969.9098521619944
14.0 14.0 17.0 2.975357153204958 0.5871254182522991 1969.9098521619944
14.0 14.0 20.0 2.975357153204958 0.5871254182522991 1969.9098521619944
14.0 17.0 11.0 2.9753571532049583 0.5871254182522991 1969.9098521619944
14.0 17.0 14.0 2.975357153204958 0.5871254182522991 1969.9098521619944
14.0 17.0 17.0 2.975357153204958 0.5871254182522991 1969.9098521619944
14.0 17.0 20.0 2.975357153204958 0.5871254182522991 1969.9098521619944
14.0 20.0 11.0 2.9753571532049583 0.5871254182522991 1969.9098521619944
14.0 20.0 14.0 2.975357153204958 0.5871254182522991 1969.9098521619944
14.0 20.0 17.0 2.975357153204958 0.5871254182522991 1969.9098521619944
14.0 20.0 20.0 2.975357153204958 0.5871254182522991 1969.9098521619944
17.0 11.0 11.0 2.975357153204958 0.5871254182522991 1969.9098521619942
17.0 11.0 14.0 2.9753571532049583 0.5871254182522991 1969.9098521619944
17.0 11.0 17.0 2.9753571532049583 0.5871254182522991 1969.9098521619944
17.0 11.0 20.0 2.9753571532049583 0.5871254182522991 1969.9098521619944
17.0 14.0 11.0 2.9753571532049583 0.5871254182522991 1969.9098521619944
17.0 14.0 14.0 2.975357153204958 0.5871254182522991 1969.9098521619944
17.0 14.0 17.0 2.975357153204958 0.5871254182522991 1969.9098521619944
17.0 14.0 20.0 2.975357153204958 0.5871254182522991 1969.9098521619944
17.0 17.0 11.0 2.9753571532049583 0.5871254182522991 1969.9098521619944
17.0 17.0 14.0 2.975357153204958 0.5871254182522991 1969.9098521619944
17.0 17.0 17.0 2.975357153204958 0.5871254182522991 1969.9098521619944
17.0 17.0 20.0 2.975357153204958 0.5871254182522991 1969.9098521619944
17.0 20.0 11.0 2.9753571532049583 0.5871254182522991 1969.9098521619944
17.0 20.0 14.0 2.975357153204958 0.5871254182522991 1969.9098521619944
17.0 20.0 17.0 2.975357153204958 0.5871254182522991 1969.9098521619944
17.0 20.0 20.0 2.975357153204958 0.5871254182522991 1969.9098521619944
20.0 11.0 11.0 2.975357153204958 0.5871254182522991 1969.9098521619942
20.0 11.0 14.0 2.9753571532049583 0.5871254182522991 1969.9098521619944
20.0 11.0 17.0 2.9753571532049583 0.5871254182522991 1969.9098521619944
20.0 11.0 20.0 2.9753571532049583 0.5871254182522991 1969.9098521619944
20.0 14.0 11.0 2.9753571532049583 0.5871254182522991 1969.9098521619944
20.0 14.0 14.0 2.975357153204958 0.5871254182522991 1969.9098521619944
20.0 14.0 17.0 2.975357153204958 0.5871254182522991 1969.9098521619944
20.0 14.0 20.0 2.975357153204958 0.5871254182522991 1969.9098521619944
20.0 17.0 11.0 2.9753571532049583 0.5871254182522991 1969.9098521619944
20.0 17.0 14.0 2.975357153204958 0.5871254182522991 1969.9098521619944
20.0 17.0 17.0 2.975357153204958 0.5871254182522991 1969.9098521619944
20.0 17.0 20.0 2.975357153204958 0.5871254182522991 1969.9098521619944
20.0 20.0 11.0 2.9753571532049583 0.5871254182522991 1969.9098521619944
20.0 20.0 14.0 2.975357153204958 0.5871254182522991 1969.9098521619944
20.0 20.0 17.0 2.975357153204958 0.5871254182522991 1969.9098521619944
20.0 20.0 20.0 2.92067706205533 1.193194818457351 1901.176246481208
20.0 20.0 23.0 2.8659969709057025 1.7992642186624028 1832.4426408004215
20.0 20.0 26.0 2.8659969709057025 1.7992642186624028 1832.4426408004215
20.0 20.0 29.0 2.8659969709057025 1.7992642186624028 1832.4426408004213
20.0 23.0 20.0 2.8659969709057025 1.7992642186624028 1832.4426408004215
20.0 23.0 23.0 2.8659969709057025 1.7992642186624028 1832.4426408004215
20.0 23.0 26.0 2.8659969709057025 1.7992642186624028 1832.4426408004215
20.0 23.0 29.0 2.8659969709057025 1.7992642186624028 1832.4426408004213
20.0 26.0 20.0 2.8659969709057025 1.7992642186624028 1832.4426408004215
20.0 26.0 23.0 2.8659969709057025 1.7992642186624028 1832.4426408004215
20.0 26.0 26.0 2.8659969709057025 1.7992642186624028 1832.4426408004215
20.0 26.0 29.0 2.8659969709057025 1.7992642186624028 1832.4426408004213
20.0 29.0 20.0 2.8659969709057025 1.7992642186624028 1832.4426408004213
20.0 29.0 23.0 2.8659969709057025 1.7992642186624028 1832.4426408004213
20.0 29.0 26.0 2.8659969709057025 1.7992642186624028 1832.4426408004213
20.0 29.0 29.0 2.8659969709057025 1.7992642186624028 1832.4426408004215
23.0 20.0 20.0 2.8659969709057025 1.7992642186624028 1832.4426408004215
23.0 20.0 23.0 2.8659969709057025 1.7992642186624028 1832.4426408004215
23.0 20.0 26.0 2.8659969709057025 1.7992642186624028 1832.4426408004215
23.0 20.0 29.0 2.8659969709057025 1.7992642186624028 1832.4426408004213
23.0 23.0 20.0 2.8659969709057025 1.7992642186624028 1832.4426408004215
23.0 23.0 23.0 2.8659969709057025 1.7992642186624028 1832.4426408004215
23.0 23.0 26.0 2.8659969709057025 1.7992642186624028 1832.4426408004215
23.0 23.0 29.0 2.8659969709057025 1.7992642186624028 1832.4426408004213
23.0 26.0 20.0 2.8659969709057025 1.7992642186624028 1832.4426408004215
23.0 26.0 23.0 2.8659969709057025 1.7992642186624028 1832.4426408004215
23.0 26.0 26.0 2.8659969709057025 1.7992642186624028 1832.4426408004215
23.0 26.0 29.0 2.8659969709057025 1.7992642186624028 1832.4426408004213
23.0 29.0 20.0 2.8659969709057025 1.7992642186624028 1832.4426408004213
23.0 29.0 23.0 2.8659969709057025 1.7992642186624028 1832.4426408004213
23.0 29.0 26.0 2.8659969709057025 1.7992642186624028 1832.4426408004213
23.0 29.0 29.0 2.8659969709057025 1.7992642186624028 1832.4426408004215
26.0 20.0 20.0 2.8659969709057025 1.7992642186624028 1832.4426408004215
26.0 20.0 23.0 2.8659969709057025 1.7992642186624028 1832.4426408004215
26.0 20.0 26.0 2.8659969709057025 1.7992642186624028 1832.4426408004215
26.0 20.0 29.0 2.8659969709057025 1.7992642186624028 1832.4426408004213
26.0 23.0 20.0 2.8659969709057025 1.7992642186624028 1832.4426408004215
26.0 23.0 23.0 2.8659969709057025 1.7992642186624028 1832.4426408004215
26.0 23.0 26.0 2.8659969709057025 1.7992642186624028 1832.4426408004215
26.0 23.0 29.0 2.8659969709057025 1.7992642186624028 1832.4426408004213
26.0 26.0 20.0 2.8659969709057025 1.7992642186624028 1832.4426408004215
26.0 26.0 23.0 2.8659969709057025 1.7992642186624028 1832.4426408004215
26.0 26.0 26.0 2.8659969709057025 1.7992642186624028 1832.4426408004215
26.0 26.0 29.0 2.8659969709057025 1.7992642186624028 1832.4426408004213
26.0 29.0 20.0 2.8659969709057025 1.7992642186624028 1832.4426408004213
26.0 29.0 23.0 2.8659969709057025 1.7992642186624028 1832.4426408004213
26.0 29.0 26.0 2.8659969709057025 1.7992642186624028 1832.4426408004213
26.0 29.0 29.0 2.8659969709057025 1.7992642186624028 1832.4426408004215
29.0 20.0 20.0 2.8659969709057025 1.7992642186624028 1832.4426408004213
29.0 20.0 23.0 2.8659969709057025 1.7992642186624028 1832.4426408004213
29.0 20.0 26.0 2.8659969709057025 1.7992642186624028 1832.4426408004213
29.0 20.0 29.0 2.8659969709057025 1.7992642186624028 1832.4426408004215
29.0 23.0 20.0 2.8659969709057025 1.7992642186624028 1832.4426408004213
29.0 23.0 23.0 2.8659969709057025 1.7992642186624028 1832.4426408004213
29.0 23.0 26.0 2.8659969709057025 1.7992642186624028 1832.4426408004213
29.0 23.0 29.0 2.8659969709057025 1.7992642186624028 1832.4426408004215
29.0 26.0 20.0 2.8659969709057025 1.7992642186624028 1832.4426408004213
29.0 26.0 23.0 2.8659969709057025 1.7992642186624028 1832.4426408004213
29.0 26.0 26.0 2.8659969709057025 1.7992642186624028 1832.4426408004213
29.0 26.0 29.0 2.8659969709057025 1.7992642186624028 1832.4426408004215
29.0 29.0 20.0 2.8659969709057025 1.7992642186624028 1832.4426408004215
29.0 29.0 23.0 2.8659969709057025 1.7992642186624028 1832.4426408004215
29.0 29.0 26.0 2.8659969709057025 1.7992642186624028 1832.4426408004215
29.0 29.0 29.0 2.8654678619469154 1.796108728971549 1827.5211842121505
29.0 29.0 32.0 2.7993292420985187 1.4016725176148133 1212.339110678276
29.0 29.0 35.0 2.7993292420985187 1.4016725176148133 1212.339110678276
29.0 29.0 38.0 2.7993292420985187 1.4016725176148133 1212.339110678276
29.0 29.0 41.0 2.7993292420985183 1.4016725176148133 1212.339110678276
29.0 32.0 29.0 2.7993292420985187 1.4016725176148133 1212.339110678276
29.0 32.0 32.0 2.7993292420985183 1.4016725176148133 1212.339110678276
29.0 32.0 35.0 2.7993292420985183 1.4016725176148133 1212.339110678276
29.0 32.0 38.0 2.7993292420985183 1.4016725176148133 1212.339110678276
29.0 32.0 41.0 2.7993292420985187 1.4016725176148133 1212.339110678276
29.0 35.0 29.0 2.7993292420985187 1.4016725176148133 1212.339110678276
29.0 35.0 32.0 2.7993292420985183 1.4016725176148133 1212.339110678276
29.0 35.0 35.0 2.7993292420985183 1.4016725176148133 1212.339110678276
29.0 35.0 38.0 2.7993292420985183 1.4016725176148133 1212.339110678276
29.0 35.0 41.0 2.7993292420985187 1.4016725176148133 1212.339110678276
29.0 38.0 29.0 2.7993292420985187 1.4016725176148133 1212.339110678276
29.0 38.0 32.0 2.7993292420985183 1.4016725176148133 1212.339110678276
29.0 38.0 35.0 2.7993292420985183 1.4016725176148133 1212.339110678276
29.0 38.0 38.0 2.7993292420985183 1.4016725176148133 1212.339110678276
29.0 38.0 41.0 2.7993292420985187 1.4016725176148133 1212.339110678276
29.0 41.0 29.0 2.7993292420985183 1.4016725176148133 1212.339110678276
29.0 41.0 32.0 2.7993292420985187 1.4016725176148133 1212.339110678276
29.0 41.0 35.0 2.7993292420985187 1.4016725176148133 1212.339110678276
29.0 41.0 38.0 2.7993292420985187 1.4016725176148133 1212.339110678276
29.0 41.0 41.0 2.7993292420985183 1.4016725176148133 1212.339110678276
32.0 29.0 29.0 2.7993292420985187 1.4016725176148133 1212.339110678276
32.0 29.0 32.0 2.7993292420985183 1.4016725176148133 1212.339110678276
32.0 29.0 35.0 2.7993292420985183 1.4016725176148133 1212.339110678276
32.0 29.0 38.0 2.7993292420985183 1.4016725176148133 1212.339110678276
32.0 29.0 41.0 2.7993292420985187 1.4016725176148133 1212.339110678276
32.0 32.0 29.0 2.7993292420985183 1.4016725176148133 1212.339110678276
32.0 32.0 32.0 2.7993292420985183 1.4016725176148133 1212.3391106782758
32.0 32.0 35.0 2.7993292420985183 1.4016725176148133 1212.3391106782758
32.0 32.0 38.0 2.7993292420985183 1.4016725176148133 1212.3391106782758
32.0 32.0 41.0 2.7993292420985183 1.4016725176148133 1212.339110678276
32.0 35.0 29.0 2.7993292420985183 1.4016725176148133 1212.339110678276
32.0 35.0 32.0 2.7993292420985183 1.4016725176148133 1212.3391106782758
32.0 35.0 35.0 2.7993292420985183 1.4016725176148133 1212.3391106782758
32.0 35.0 38.0 2.7993292420985183 1.4016725176148133 1212.3391106782758
32.0 35.0 41.0 2.7993292420985183 1.4016725176148133 1212.339110678276
32.0 38.0 29.0 2.7993292420985183 1.4016725176148133 1212.339110678276
32.0 38.0 32.0 2.7993292420985183 1.4016725176148133 1212.3391106782758
32.0 38.0 35.0 2.7993292420985183 1.4016725176148133 1212.3391106782758
32.0 38.0 38.0 2.7993292420985183 1.4016725176148133 1212.3391106782758
32.0 38.0 41.0 2.7993292420985183 1.4016725176148133 1212.339110678276
32.0 41.0 29.0 2.7993292420985187 1.4016725176148133 1212.339110678276
32.0 41.0 32.0 2.7993292420985183 1.4016725176148133 1212.339110678276
32.0 41.0 35.0 2.7993292420985183 1.4016725176148133 1212.339110678276
32.0 41.0 38.0 2.7993292420985183 1.4016725176148133 1212.339110678276
32.0 41.0 41.0 2.7993292420985187 1.4016725176148133 1212.339110678276
35.0 29.0 29.0 2.7993292420985187 1.4016725176148133 1212.339110678276
35.0 29.0 32.0 2.7993292420985183 1.4016725176148133 1212.339110678276
35.0 29.0 35.0 2.7993292420985183 1.4016725176148133 1212.339110678276
35.0 29.0 38.0 2.7993292420985183 1.4016725176148133 1212.339110678276
35.0 29.0 41.0 2.7993292420985187 1.4016725176148133 1212.339110678276
35.0 32.0 29.0 2.7993292420985183 1.4016725176148133 1212.339110678276
35.0 32.0 32.0 2.7993292420985183 1.4016725176148133 1212.3391106782758
35.0 32.0 35.0 2.7993292420985183 1.4016725176148133 1212.3391106782758
35.0 32.0 38.0 2.7993292420985183 1.4016725176148133 1212.3391106782758
35.0 32.0 41.0 2.7993292420985183 1.4016725176148133 1212.339110678276
35.0 35.0 29.0 2.7993292420985183 1.4016725176148133 1212.339110678276
35.0 35.0 32.0 2.7993292420985183 1.4016725176148133 1212.3391106782758
35.0 35.0 35.0 2.7993292420985183 1.4016725176148133 1212.3391106782758
35.0 35.0 38.0 2.7993292420985183 1.4016725176148133 1212.3391106782758
35.0 35.0 41.0 2.7993292420985183 1.4016725176148133 1212.339110678276
35.0 38.0 29.0 2.7993292420985183 1.4016725176148133 1212.339110678276
35.0 38.0 32.0 2.7993292420985183 1.4016725176148133 1212.3391106782758
35.0 38.0 35.0 2.7993292420985183 1.4016725176148133 1212.3391106782758
35.0 38.0 38.0 2.7993292420985183 1.4016725176148133 1212.3391106782758
35.0 38.0 41.0 2.7993292420985183 1.4016725176148133 1212.339110678276
35.0 41.0 29.0 2.7993292420985187 1.4016725176148133 1212.339110678276
35.0 41.0 32.0 2.7993292420985183 1.4016725176148133 1212.339110678276
35.0 41.0 35.0 2.7993292420985183 1.4016725176148133 1212.339110678276
35.0 41.0 38.0 2.7993292420985183 1.4016725176148133 1212.339110678276
35.0 41.0 41.0 2.7993292420985187 1.4016725176148133 1212.339110678276
38.0 29.0 29.0 2.7993292420985187 1.4016725176148133 1212.339110678276
38.0 29.0 32.0 2.7993292420985183 1.4016725176148133 1212.339110678276
38.0 29.0 35.0 2.7993292420985183 1.4016725176148133 1212.339110678276
38.0 29.0 38.0 2.7993292420985183 1.4016725176148133 1212.339110678276
38.0 29.0 41.0 2.7993292420985187 1.4016725176148133 1212.339110678276
38.0 32.0 29.0 2.7993292420985183 1.4016725176148133 1212.339110678276
38.0 32.0 32.0 2.7993292420985183 1.4016725176148133 1212.3391106782758
38.0 32.0 35.0 2.7993292420985183 1.4016725176148133 1212.3391106782758
38.0 32.0 38.0 2.7993292420985183 1.4016725176148133 1212.3391106782758
38.0 32.0 41.0 2.7993292420985183 1.4016725176148133 1212.339110678276
38.0 35.0 29.0 2.7993292420985183 1.4016725176148133 1212.339110678276
38.0 35.0 32.0 2.7993292420985183 1.4016725176148133 1212.3391106782758
38.0 35.0 35.0 2.7993292420985183 1.4016725176148133 1212.3391106782758
38.0 35.0 38.0 2.7993292420985183 1.4016725176148133 1212.3391106782758
38.0 35.0 41.0 2.7993292420985183 1.4016725176148133 1212.339110678276
38.0 38.0 29.0 2.7993292420985183 1.4016725176148133 1212.339110678276
38.0 38.0 32.0 2.7993292420985183 1.4016725176148133 1212.3391106782758
38.0 38.0 35.0 2.7993292420985183 1.4016725176148133 1212.3391106782758
38.0 38.0 38.0 2.7993292420985183 1.4016725176148133 1212.3391106782758
38.0 38.0 41.0 2.7993292420985183 1.4016725176148133 1212.339110678276
38.0 41.0 29.0 2.7993292420985187 1.4016725176148133 1212.339110678276
38.0 41.0 32.0 2.7993292420985183 1.4016725176148133 1212.339110678276
38.0 41.0 35.0 2.7993292420985183 1.4016725176148133 1212.339110678276
38.0 41.0 38.0 2.7993292420985183 1.4016725176148133 1212.339110678276
38.0 41.0 41.0 2.7993292420985187 1.4016725176148133 1212.339110678276
41.0 29.0 29.0 2.7993292420985183 1.4016725176148133 1212.339110678276
41.0 29.0 32.0 2.7993292420985187 1.4016725176148133 1212.339110678276
41.0 29.0 35.0 2.7993292420985187 1.4016725176148133 1212.339110678276
41.0 29.0 38.0 2.7993292420985187 1.4016725176148133 1212.339110678276
41.0 29.0 41.0 2.7993292420985183 1.4016725176148133 1212.339110678276
41.0 32.0 29.0 2.7993292420985187 1.4016725176148133 1212.339110678276
41.0 32.0 32.0 2.7993292420985183 1.4016725176148133 1212.339110678276
41.0 32.0 35.0 2.7993292420985183 1.4016725176148133 1212.339110678276
41.0 32.0 38.0 2.7993292420985183 1.4016725176148133 1212.339110678276
